Order_ID,Order_Date,Customer_ID,Product_ID,Category,Region,Quantity,Unit_Price,Discount,Sub_Category,Sales,Cost,Profit
ORD110091,2024-05-17,CUST01351,PROD0009,Electronics,North,4,355.73,0.0,Laptops,1422.92,924.9,498.02
ORD110092,2023-05-26,CUST00836,PROD0096,Clothing,South,2,255.99,0.08,Kids,471.02,306.16,164.86
ORD110093,2024-09-10,CUST00823,PROD0098,Toys,South,2,430.72,0.25,Educational,646.08,419.95,226.13
ORD110094,2023-08-04,CUST00097,PROD0080,Beauty,South,7,257.9,0.06,Haircare,1696.98,1103.04,593.94
ORD110095,2022-01-06,CUST00327,PROD0048,Grocery,South,8,440.01,0.07,Snacks,3273.67,2127.89,1145.78
ORD110096,2024-10-15,CUST00073,PROD0118,Electronics,Central,6,370.97,0.17,Accessories,1847.43,1200.83,646.6
ORD110097,2024-03-17,CUST00994,PROD0031,Beauty,West,6,245.35,0.2,Skincare,1177.68,765.49,412.19
ORD110098,2023-09-11,CUST01280,PROD0055,Clothing,West,7,152.75,0.01,Women,1058.56,688.06,370.5
ORD110099,2023-02-09,CUST01194,PROD0091,Grocery,West,3,487.33,0.25,Snacks,1096.49,712.72,383.77
ORD110100,2024-09-23,CUST00994,PROD0093,Clothing,East,2,108.48,0.17,Men,180.08,117.05,63.03
ORD110101,2023-08-17,CUST00333,PROD0001,Furniture,South,4,390.39,0.01,Sofas,1545.94,1004.86,541.08
ORD110102,2023-07-20,CUST01181,PROD0091,Beauty,Central,2,343.69,0.16,Makeup,577.4,375.31,202.09
ORD110103,2024-01-22,CUST01443,PROD0117,Clothing,Central,7,208.24,0.05,Kids,1384.8,900.12,484.68
ORD110104,2022-01-12,CUST00458,PROD0096,Furniture,East,9,360.59,0.04,Chairs,3115.5,2025.08,1090.42
ORD110105,2022-06-14,CUST00734,PROD0059,Furniture,East,7,69.18,0.17,Tables,401.94,261.26,140.68
ORD110106,2024-05-27,CUST00876,PROD0011,Furniture,West,5,124.32,0.21,Chairs,491.06,319.19,171.87
ORD110107,2022-03-19,CUST00858,PROD0117,Electronics,West,3,360.99,0.09,Mobiles,985.5,640.58,344.92
ORD110108,2023-09-06,CUST00099,PROD0099,Sports,West,1,68.32,0.27,Fitness,49.87,32.42,17.45
ORD110109,2024-05-18,CUST00732,PROD0002,Electronics,West,1,453.53,0.13,Mobiles,394.57,256.47,138.1
ORD110110,2024-03-22,CUST00925,PROD0046,Furniture,West,3,300.8,0.11,Sofas,803.14,522.04,281.1
ORD110111,2024-12-07,CUST00244,PROD0001,Grocery,South,4,40.19,0.17,Snacks,133.43,86.73,46.7
ORD110112,2024-02-06,CUST01465,PROD0070,Sports,Central,5,385.52,0.24,Fitness,1464.98,952.24,512.74
ORD110113,2022-03-23,CUST01218,PROD0071,Sports,South,9,221.58,0.02,Apparel,1954.34,1270.32,684.02
ORD110114,2022-07-28,CUST01399,PROD0066,Furniture,Central,2,151.68,0.25,Chairs,227.52,147.89,79.63
ORD110115,2023-06-06,CUST00662,PROD0002,Beauty,North,4,268.02,0.15,Skincare,911.27,592.33,318.94
ORD110116,2024-11-18,CUST01006,PROD0111,Grocery,North,3,376.81,0.16,Dairy,949.56,617.21,332.35
ORD110117,2024-09-20,CUST00367,PROD0117,Clothing,North,8,455.91,0.25,Kids,2735.46,1778.05,957.41
ORD110118,2023-04-10,CUST01179,PROD0069,Electronics,Central,1,163.61,0.17,Laptops,135.8,88.27,47.53
ORD110119,2023-09-20,CUST00499,PROD0013,Grocery,East,1,348.71,0.13,Snacks,303.38,197.2,106.18
ORD110120,2024-02-20,CUST01482,PROD0019,Sports,South,9,173.91,0.25,Apparel,1173.89,763.03,410.86
ORD110121,2023-07-13,CUST00113,PROD0083,Grocery,East,1,11.62,0.29,Beverages,8.25,5.36,2.89
ORD110122,2024-08-17,CUST00945,PROD0047,Grocery,Central,4,481.55,0.23,Snacks,1483.17,964.06,519.11
ORD110123,2022-04-01,CUST01048,PROD0001,Toys,West,8,152.54,0.27,Outdoor,890.83,579.04,311.79
ORD110124,2024-12-12,CUST00283,PROD0099,Electronics,East,4,234.91,0.23,Accessories,723.52,470.29,253.23
ORD110125,2024-05-09,CUST01316,PROD0018,Toys,Central,5,326.32,0.24,Educational,1240.02,806.01,434.01
ORD110126,2023-07-10,CUST01387,PROD0113,Clothing,North,2,341.49,0.07,Men,635.17,412.86,222.31
ORD110127,2022-06-05,CUST00401,PROD0032,Grocery,West,9,412.21,0.28,Dairy,2671.12,1736.23,934.89
ORD110128,2022-01-02,CUST00568,PROD0096,Electronics,North,9,194.04,0.03,Mobiles,1693.97,1101.08,592.89
ORD110129,2024-04-04,CUST01290,PROD0117,Sports,East,3,355.25,0.16,Fitness,895.23,581.9,313.33
ORD110130,2024-03-12,CUST01078,PROD0072,Electronics,East,8,309.54,0.0,Accessories,2476.32,1609.61,866.71
ORD110131,2024-09-09,CUST00714,PROD0011,Electronics,South,9,492.69,0.11,Laptops,3946.45,2565.19,1381.26
ORD110132,2024-12-17,CUST00422,PROD0020,Grocery,South,3,371.12,0.21,Beverages,879.55,571.71,307.84
ORD110133,2023-05-08,CUST00849,PROD0008,Sports,Central,1,472.65,0.01,Fitness,467.92,304.15,163.77
ORD110134,2023-10-31,CUST01498,PROD0092,Furniture,East,2,145.33,0.02,Chairs,284.85,185.15,99.7
ORD110135,2024-11-24,CUST01267,PROD0085,Beauty,North,8,230.75,0.16,Haircare,1550.64,1007.92,542.72
ORD110136,2022-03-16,CUST01378,PROD0102,Furniture,South,1,267.0,0.02,Tables,261.66,170.08,91.58
ORD110137,2024-08-01,CUST01412,PROD0038,Furniture,North,7,424.86,0.09,Chairs,2706.36,1759.13,947.23
ORD110138,2023-01-06,CUST01202,PROD0006,Toys,Central,2,215.23,0.23,Outdoor,331.45,215.44,116.01
ORD110139,2023-08-10,CUST00475,PROD0002,Grocery,North,3,280.76,0.1,Snacks,758.05,492.73,265.32
ORD110140,2022-11-25,CUST00405,PROD0074,Clothing,North,4,72.94,0.12,Women,256.75,166.89,89.86
ORD110141,2023-08-13,CUST00036,PROD0106,Toys,West,3,100.27,0.23,Educational,231.62,150.55,81.07
ORD110142,2024-02-16,CUST00358,PROD0073,Electronics,Central,4,198.45,0.04,Laptops,762.05,495.33,266.72
ORD110143,2022-10-31,CUST00558,PROD0055,Furniture,South,5,30.0,0.25,Tables,112.5,73.12,39.38
ORD110144,2023-08-02,CUST01351,PROD0003,Electronics,West,6,42.8,0.0,Mobiles,256.8,166.92,89.88
ORD110145,2022-08-09,CUST01068,PROD0066,Toys,East,5,353.6,0.07,Puzzles,1644.24,1068.76,575.48
ORD110146,2024-09-05,CUST00320,PROD0100,Sports,East,9,40.13,0.12,Apparel,317.83,206.59,111.24
ORD110147,2023-01-10,CUST00738,PROD0072,Furniture,South,9,5.92,0.06,Chairs,50.08,32.55,17.53
ORD110148,2022-07-07,CUST00658,PROD0073,Grocery,Central,6,35.99,0.25,Snacks,161.95,105.27,56.68
ORD110149,2023-04-19,CUST00472,PROD0026,Furniture,East,6,321.2,0.28,Chairs,1387.58,901.93,485.65
ORD110150,2024-04-23,CUST01293,PROD0098,Furniture,East,9,283.25,0.09,Sofas,2319.82,1507.88,811.94
ORD110151,2023-06-15,CUST00525,PROD0048,Sports,East,7,408.32,0.04,Fitness,2743.91,1783.54,960.37
ORD110152,2024-12-06,CUST00025,PROD0094,Furniture,Central,6,106.78,0.24,Sofas,486.92,316.5,170.42
ORD110153,2024-12-24,CUST00640,PROD0102,Toys,East,9,296.7,0.3,Educational,1869.21,1214.99,654.22
ORD110154,2024-08-20,CUST01181,PROD0008,Furniture,South,7,404.43,0.18,Chairs,2321.43,1508.93,812.5
ORD110155,2023-04-20,CUST00876,PROD0067,Sports,South,8,360.74,0.3,Outdoor Games,2020.14,1313.09,707.05
ORD110156,2024-08-03,CUST01209,PROD0075,Toys,South,5,162.45,0.01,Outdoor,804.13,522.68,281.45
ORD110157,2024-12-25,CUST00174,PROD0089,Electronics,West,8,310.84,0.23,Accessories,1914.77,1244.6,670.17
ORD110158,2023-06-01,CUST01418,PROD0116,Grocery,South,1,367.22,0.15,Beverages,312.14,202.89,109.25
ORD110159,2023-03-02,CUST00186,PROD0069,Furniture,North,7,410.44,0.12,Chairs,2528.31,1643.4,884.91
ORD110160,2022-05-13,CUST01305,PROD0076,Toys,East,2,494.34,0.18,Puzzles,810.72,526.97,283.75
ORD110161,2022-11-10,CUST01001,PROD0119,Furniture,South,3,202.78,0.07,Sofas,565.76,367.74,198.02
ORD110162,2023-08-14,CUST01319,PROD0030,Furniture,Central,8,20.0,0.14,Tables,137.6,89.44,48.16
ORD110163,2024-10-05,CUST00528,PROD0027,Sports,Central,3,264.11,0.15,Outdoor Games,673.48,437.76,235.72
ORD110164,2022-06-08,CUST01212,PROD0043,Furniture,Central,7,164.21,0.23,Chairs,885.09,575.31,309.78
ORD110165,2023-10-23,CUST01436,PROD0005,Clothing,West,6,154.5,0.17,Kids,769.41,500.12,269.29
ORD110166,2024-01-18,CUST00972,PROD0020,Grocery,Central,3,343.26,0.17,Beverages,854.72,555.57,299.15
ORD110167,2024-03-11,CUST00684,PROD0052,Grocery,West,3,26.49,0.01,Beverages,78.68,51.14,27.54
ORD110168,2023-02-14,CUST00186,PROD0021,Toys,East,9,273.06,0.25,Educational,1843.16,1198.05,645.11
ORD110169,2023-11-11,CUST00575,PROD0003,Electronics,North,5,319.24,0.13,Laptops,1388.69,902.65,486.04
ORD110170,2022-04-24,CUST01325,PROD0041,Electronics,Central,7,364.49,0.26,Mobiles,1888.06,1227.24,660.82
ORD110171,2024-06-15,CUST00309,PROD0114,Electronics,Central,2,481.48,0.25,Laptops,722.22,469.44,252.78
ORD110172,2024-12-14,CUST01213,PROD0064,Furniture,West,7,9.36,0.18,Tables,53.73,34.92,18.81
ORD110173,2022-03-06,CUST01435,PROD0108,Sports,West,8,264.15,0.0,Fitness,2113.2,1373.58,739.62
ORD110174,2023-11-15,CUST00538,PROD0119,Toys,North,4,251.34,0.13,Puzzles,874.66,568.53,306.13
ORD110175,2022-05-26,CUST01411,PROD0068,Beauty,South,1,105.93,0.08,Makeup,97.46,63.35,34.11
ORD110176,2024-07-31,CUST00858,PROD0088,Furniture,West,4,488.17,0.05,Sofas,1855.05,1205.78,649.27
ORD110177,2024-10-30,CUST00193,PROD0071,Sports,North,5,99.17,0.16,Fitness,416.51,270.73,145.78
ORD110178,2024-01-09,CUST01187,PROD0024,Clothing,East,5,320.36,0.11,Kids,1425.6,926.64,498.96
ORD110179,2022-07-05,CUST00053,PROD0052,Toys,Central,2,41.97,0.22,Educational,65.47,42.56,22.91
ORD110180,2024-04-14,CUST00475,PROD0075,Toys,Central,8,261.98,0.07,Educational,1949.13,1266.93,682.2
ORD110181,2024-03-19,CUST00174,PROD0002,Sports,North,2,129.0,0.17,Fitness,214.14,139.19,74.95
ORD110182,2022-06-20,CUST01220,PROD0119,Beauty,North,1,159.01,0.15,Makeup,135.16,87.85,47.31
ORD110183,2022-08-01,CUST01235,PROD0044,Toys,Central,5,188.18,0.12,Educational,827.99,538.19,289.8
ORD110184,2022-01-27,CUST00700,PROD0041,Sports,West,7,120.55,0.26,Fitness,624.45,405.89,218.56
ORD110185,2024-10-10,CUST00390,PROD0070,Clothing,South,8,434.12,0.18,Men,2847.83,1851.09,996.74
ORD110186,2024-12-27,CUST01332,PROD0007,Toys,East,4,80.31,0.23,Outdoor,247.35,160.78,86.57
ORD110187,2024-02-29,CUST00457,PROD0038,Beauty,South,1,217.9,0.24,Skincare,165.6,107.64,57.96
ORD110188,2023-02-12,CUST01355,PROD0082,Sports,South,5,490.74,0.04,Fitness,2355.55,1531.11,824.44
ORD110189,2022-03-15,CUST01353,PROD0045,Sports,South,3,295.98,0.02,Apparel,870.18,565.62,304.56
ORD110190,2023-08-01,CUST01053,PROD0009,Clothing,Central,1,317.49,0.03,Women,307.97,200.18,107.79
ORD110191,2023-11-11,CUST00122,PROD0053,Electronics,South,7,365.95,0.14,Laptops,2203.02,1431.96,771.06
ORD110192,2024-02-25,CUST01482,PROD0028,Sports,West,9,434.25,0.12,Outdoor Games,3439.26,2235.52,1203.74
ORD110193,2024-04-28,CUST00418,PROD0019,Sports,West,9,411.05,0.28,Apparel,2663.6,1731.34,932.26
ORD110194,2024-05-19,CUST00159,PROD0068,Toys,West,4,185.23,0.13,Educational,644.6,418.99,225.61
ORD110195,2022-08-25,CUST00598,PROD0004,Furniture,North,8,419.57,0.04,Sofas,3222.3,2094.5,1127.8
ORD110196,2023-12-28,CUST00516,PROD0013,Grocery,East,1,106.36,0.05,Snacks,101.04,65.68,35.36
ORD110197,2023-01-13,CUST01026,PROD0092,Clothing,West,4,205.31,0.1,Women,739.12,480.43,258.69
ORD110198,2023-10-23,CUST01326,PROD0011,Electronics,South,4,335.69,0.26,Accessories,993.64,645.87,347.77
ORD110199,2024-04-09,CUST01103,PROD0117,Beauty,North,2,126.09,0.21,Haircare,199.22,129.49,69.73
ORD110200,2024-06-24,CUST00659,PROD0002,Electronics,Central,8,180.58,0.23,Accessories,1112.37,723.04,389.33
ORD110201,2023-01-11,CUST00678,PROD0070,Grocery,West,8,258.64,0.09,Snacks,1882.9,1223.88,659.02
ORD110202,2023-09-11,CUST00315,PROD0012,Toys,South,7,124.43,0.15,Educational,740.36,481.23,259.13
ORD110203,2023-10-15,CUST00328,PROD0119,Beauty,South,4,381.56,0.27,Makeup,1114.16,724.2,389.96
ORD110204,2024-10-29,CUST00276,PROD0104,Furniture,Central,5,365.59,0.2,Sofas,1462.36,950.53,511.83
ORD110205,2022-07-15,CUST00716,PROD0037,Grocery,North,5,461.44,0.21,Dairy,1822.69,1184.75,637.94
ORD110206,2024-03-17,CUST00452,PROD0056,Toys,South,1,37.5,0.04,Puzzles,36.0,23.4,12.6
ORD110207,2024-06-11,CUST00486,PROD0088,Sports,East,6,450.51,0.19,Fitness,2189.48,1423.16,766.32
ORD110208,2024-12-20,CUST01131,PROD0052,Beauty,West,7,12.84,0.19,Makeup,72.8,47.32,25.48
ORD110209,2024-07-25,CUST00567,PROD0119,Toys,North,4,412.87,0.23,Puzzles,1271.64,826.57,445.07
ORD110210,2024-04-26,CUST00246,PROD0073,Clothing,West,3,132.16,0.2,Kids,317.18,206.17,111.01
ORD110211,2024-03-28,CUST00935,PROD0090,Furniture,West,8,255.76,0.21,Tables,1616.4,1050.66,565.74
ORD110212,2023-07-18,CUST00889,PROD0004,Furniture,Central,2,336.28,0.24,Chairs,511.15,332.25,178.9
ORD110213,2023-09-26,CUST00164,PROD0105,Clothing,East,1,196.06,0.23,Women,150.97,98.13,52.84
ORD110214,2023-11-10,CUST00527,PROD0108,Toys,East,7,107.37,0.21,Puzzles,593.76,385.94,207.82
ORD110215,2024-10-14,CUST00001,PROD0004,Toys,Central,3,23.03,0.13,Educational,60.11,39.07,21.04
ORD110216,2022-01-08,CUST00863,PROD0049,Beauty,West,3,291.81,0.04,Skincare,840.41,546.27,294.14
ORD110217,2024-12-04,CUST00137,PROD0052,Furniture,East,6,353.34,0.1,Sofas,1908.04,1240.23,667.81
ORD110218,2022-12-10,CUST00151,PROD0034,Furniture,West,3,190.46,0.21,Tables,451.39,293.4,157.99
ORD110219,2024-03-06,CUST01204,PROD0022,Furniture,North,9,99.38,0.3,Sofas,626.09,406.96,219.13
ORD110220,2024-11-16,CUST01004,PROD0013,Furniture,Central,2,85.3,0.06,Tables,160.36,104.23,56.13
ORD110221,2024-04-28,CUST01042,PROD0063,Toys,Central,1,136.46,0.05,Educational,129.64,84.27,45.37
ORD110222,2022-03-03,CUST01249,PROD0015,Furniture,East,7,400.96,0.15,Tables,2385.71,1550.71,835.0
ORD110223,2024-12-21,CUST01129,PROD0040,Sports,North,7,79.89,0.24,Fitness,425.01,276.26,148.75
ORD110224,2023-02-26,CUST00999,PROD0038,Toys,West,9,220.08,0.02,Outdoor,1941.11,1261.72,679.39
ORD110225,2023-09-25,CUST00698,PROD0105,Clothing,East,5,327.6,0.26,Men,1212.12,787.88,424.24
ORD110226,2024-03-02,CUST01089,PROD0118,Sports,West,3,424.42,0.05,Fitness,1209.6,786.24,423.36
ORD110227,2023-07-05,CUST00333,PROD0107,Electronics,North,2,258.44,0.16,Laptops,434.18,282.22,151.96
ORD110228,2023-08-29,CUST00372,PROD0055,Clothing,South,8,341.73,0.18,Men,2241.75,1457.14,784.61
ORD110229,2023-06-09,CUST01231,PROD0044,Clothing,East,5,257.73,0.1,Men,1159.79,753.86,405.93
ORD110230,2024-06-17,CUST01253,PROD0117,Grocery,East,2,379.92,0.16,Beverages,638.27,414.88,223.39
ORD110231,2022-06-12,CUST00581,PROD0066,Clothing,Central,6,393.84,0.12,Men,2079.48,1351.66,727.82
ORD110232,2024-02-26,CUST01166,PROD0066,Beauty,South,8,391.8,0.28,Haircare,2256.77,1466.9,789.87
ORD110233,2024-06-28,CUST00686,PROD0043,Grocery,East,3,369.25,0.01,Snacks,1096.67,712.84,383.83
ORD110234,2024-09-08,CUST00709,PROD0072,Grocery,West,1,405.42,0.26,Snacks,300.01,195.01,105.0
ORD110235,2023-01-14,CUST01355,PROD0038,Grocery,North,5,401.39,0.02,Snacks,1966.81,1278.43,688.38
ORD110236,2022-06-22,CUST00928,PROD0082,Sports,South,8,432.51,0.16,Outdoor Games,2906.47,1889.21,1017.26
ORD110237,2024-09-26,CUST00740,PROD0118,Clothing,Central,5,236.19,0.3,Women,826.66,537.33,289.33
ORD110238,2022-03-05,CUST00271,PROD0029,Electronics,Central,3,444.46,0.06,Laptops,1253.38,814.7,438.68
ORD110239,2024-09-01,CUST00711,PROD0075,Beauty,West,7,41.97,0.13,Makeup,255.6,166.14,89.46
ORD110240,2022-03-07,CUST00325,PROD0056,Sports,North,7,181.85,0.14,Apparel,1094.74,711.58,383.16
ORD110241,2023-04-03,CUST00990,PROD0006,Grocery,Central,5,462.32,0.2,Dairy,1849.28,1202.03,647.25
ORD110242,2023-03-29,CUST00798,PROD0009,Beauty,Central,2,210.15,0.09,Haircare,382.47,248.61,133.86
ORD110243,2024-09-05,CUST00920,PROD0022,Furniture,North,8,432.64,0.25,Tables,2595.84,1687.3,908.54
ORD110244,2022-06-27,CUST00547,PROD0046,Furniture,South,7,279.1,0.06,Sofas,1836.48,1193.71,642.77
ORD110245,2022-10-07,CUST01093,PROD0115,Toys,East,7,132.56,0.3,Educational,649.54,422.2,227.34
ORD110246,2022-12-10,CUST00908,PROD0089,Furniture,East,8,53.35,0.25,Sofas,320.1,208.07,112.03
ORD110247,2024-11-06,CUST00212,PROD0031,Furniture,North,8,350.05,0.01,Sofas,2772.4,1802.06,970.34
ORD110248,2022-10-23,CUST01406,PROD0021,Grocery,North,4,115.82,0.21,Dairy,365.99,237.89,128.1
ORD110249,2022-07-21,CUST01444,PROD0038,Sports,North,1,290.51,0.05,Apparel,275.98,179.39,96.59
ORD110250,2024-08-19,CUST00597,PROD0052,Clothing,West,4,199.43,0.24,Men,606.27,394.08,212.19
ORD110251,2023-11-15,CUST00048,PROD0019,Sports,West,2,336.71,0.11,Apparel,599.34,389.57,209.77
ORD110252,2023-01-10,CUST00231,PROD0010,Sports,North,6,312.83,0.08,Outdoor Games,1726.82,1122.43,604.39
ORD110253,2022-02-04,CUST00579,PROD0046,Beauty,West,8,305.92,0.03,Haircare,2373.94,1543.06,830.88
ORD110254,2022-01-29,CUST00950,PROD0101,Furniture,East,3,260.28,0.08,Tables,718.37,466.94,251.43
ORD110255,2024-02-14,CUST01113,PROD0076,Clothing,North,6,346.03,0.02,Women,2034.66,1322.53,712.13
ORD110256,2022-08-09,CUST00932,PROD0083,Electronics,East,9,358.39,0.3,Accessories,2257.86,1467.61,790.25
ORD110257,2022-02-22,CUST00052,PROD0066,Beauty,East,4,109.27,0.08,Makeup,402.11,261.37,140.74
ORD110258,2024-03-01,CUST00422,PROD0079,Sports,West,6,300.05,0.09,Outdoor Games,1638.27,1064.88,573.39
ORD110259,2022-03-17,CUST00611,PROD0038,Sports,Central,2,11.54,0.11,Apparel,20.54,13.35,7.19
ORD110260,2023-05-09,CUST00446,PROD0062,Furniture,Central,6,260.7,0.13,Sofas,1360.85,884.55,476.3
ORD110261,2022-04-27,CUST00961,PROD0072,Electronics,South,1,398.06,0.1,Accessories,358.25,232.86,125.39
ORD110262,2022-10-07,CUST00131,PROD0046,Beauty,South,7,255.65,0.17,Haircare,1485.33,965.46,519.87
ORD110263,2024-01-16,CUST00600,PROD0035,Electronics,Central,3,164.76,0.18,Accessories,405.31,263.45,141.86
ORD110264,2024-08-06,CUST00374,PROD0102,Toys,North,3,23.0,0.01,Educational,68.31,44.4,23.91
ORD110265,2024-02-03,CUST00551,PROD0043,Clothing,Central,6,284.99,0.17,Women,1419.25,922.51,496.74
ORD110266,2022-10-22,CUST00530,PROD0030,Clothing,West,5,463.46,0.26,Men,1714.8,1114.62,600.18
ORD110267,2024-10-14,CUST01129,PROD0073,Toys,Central,1,165.49,0.05,Outdoor,157.22,102.19,55.03
ORD110268,2024-11-10,CUST00387,PROD0063,Beauty,North,1,185.91,0.1,Haircare,167.32,108.76,58.56
ORD110269,2024-04-21,CUST00336,PROD0030,Grocery,North,2,110.51,0.18,Dairy,181.24,117.81,63.43
ORD110270,2024-11-25,CUST00736,PROD0113,Beauty,South,3,369.52,0.19,Makeup,897.93,583.65,314.28
ORD110271,2023-05-12,CUST01141,PROD0083,Toys,South,4,255.54,0.02,Educational,1001.72,651.12,350.6
ORD110272,2022-07-25,CUST01025,PROD0029,Beauty,North,6,141.86,0.13,Haircare,740.51,481.33,259.18
ORD110273,2023-03-02,CUST00896,PROD0066,Sports,East,2,26.13,0.01,Apparel,51.74,33.63,18.11
ORD110274,2022-02-13,CUST00538,PROD0092,Toys,South,7,427.07,0.28,Educational,2152.43,1399.08,753.35
ORD110275,2023-08-28,CUST01460,PROD0072,Toys,West,8,347.33,0.2,Educational,2222.91,1444.89,778.02
ORD110276,2023-03-30,CUST00496,PROD0089,Electronics,East,4,488.55,0.03,Laptops,1895.57,1232.12,663.45
ORD110277,2023-08-18,CUST01036,PROD0074,Beauty,West,7,283.0,0.2,Skincare,1584.8,1030.12,554.68
ORD110278,2023-05-22,CUST01318,PROD0022,Beauty,West,9,479.69,0.03,Makeup,4187.69,2722.0,1465.69
ORD110279,2024-03-04,CUST00508,PROD0035,Clothing,North,1,349.73,0.02,Kids,342.74,222.78,119.96
ORD110280,2022-01-21,CUST00681,PROD0042,Grocery,East,6,218.11,0.06,Dairy,1230.14,799.59,430.55
ORD110281,2023-09-12,CUST00565,PROD0024,Furniture,South,6,120.76,0.29,Tables,514.44,334.39,180.05
ORD110282,2023-02-18,CUST00781,PROD0026,Furniture,North,3,34.48,0.17,Tables,85.86,55.81,30.05
ORD110283,2024-12-30,CUST00760,PROD0031,Furniture,Central,7,7.55,0.1,Tables,47.57,30.92,16.65
ORD110284,2022-12-03,CUST00128,PROD0087,Grocery,South,9,416.32,0.02,Snacks,3671.94,2386.76,1285.18
ORD110285,2024-06-28,CUST01100,PROD0002,Furniture,Central,6,313.53,0.0,Chairs,1881.18,1222.77,658.41
ORD110286,2022-10-03,CUST01293,PROD0039,Grocery,North,3,97.45,0.27,Dairy,213.42,138.72,74.7
ORD110287,2024-06-10,CUST00146,PROD0097,Furniture,West,2,344.49,0.14,Tables,592.52,385.14,207.38
ORD110288,2022-01-13,CUST01427,PROD0088,Furniture,West,6,458.97,0.03,Sofas,2671.21,1736.29,934.92
ORD110289,2024-10-23,CUST00499,PROD0012,Grocery,East,3,32.95,0.16,Snacks,83.03,53.97,29.06
ORD110290,2024-09-04,CUST00966,PROD0101,Clothing,South,1,403.07,0.02,Men,395.01,256.76,138.25
ORD110291,2024-08-31,CUST00560,PROD0073,Sports,Central,9,418.54,0.12,Outdoor Games,3314.84,2154.65,1160.19
ORD110292,2022-06-24,CUST01223,PROD0044,Sports,Central,7,327.72,0.27,Apparel,1674.65,1088.52,586.13
ORD110293,2022-08-29,CUST00924,PROD0043,Grocery,East,4,468.45,0.28,Dairy,1349.14,876.94,472.2
ORD110294,2023-07-01,CUST00403,PROD0108,Grocery,South,2,483.34,0.29,Dairy,686.34,446.12,240.22
ORD110295,2022-01-14,CUST00976,PROD0067,Toys,West,3,387.59,0.04,Outdoor,1116.26,725.57,390.69
ORD110296,2023-12-26,CUST01233,PROD0108,Electronics,North,6,88.28,0.06,Accessories,497.9,323.64,174.26
ORD110297,2022-01-03,CUST00342,PROD0087,Beauty,East,8,46.06,0.26,Skincare,272.68,177.24,95.44
ORD110298,2023-11-22,CUST01072,PROD0088,Electronics,North,3,214.48,0.03,Laptops,624.14,405.69,218.45
ORD110299,2024-01-17,CUST00541,PROD0097,Clothing,North,2,203.65,0.0,Kids,407.3,264.74,142.56
ORD110300,2024-02-08,CUST01200,PROD0094,Clothing,East,5,75.93,0.21,Kids,299.92,194.95,104.97
ORD110301,2024-05-21,CUST00511,PROD0038,Clothing,Central,8,24.8,0.13,Kids,172.61,112.2,60.41
ORD110302,2023-05-10,CUST00019,PROD0107,Electronics,South,9,128.06,0.24,Accessories,875.93,569.35,306.58
ORD110303,2023-02-21,CUST00495,PROD0066,Clothing,Central,4,147.92,0.05,Women,562.1,365.36,196.74
ORD110304,2023-09-20,CUST00355,PROD0040,Sports,West,2,462.11,0.13,Apparel,804.07,522.65,281.42
ORD110305,2024-12-11,CUST00559,PROD0022,Clothing,South,7,490.09,0.25,Men,2572.97,1672.43,900.54
ORD110306,2024-10-17,CUST00345,PROD0075,Beauty,East,5,492.7,0.08,Skincare,2266.42,1473.17,793.25
ORD110307,2022-05-22,CUST01084,PROD0063,Grocery,East,9,407.03,0.14,Snacks,3150.41,2047.77,1102.64
ORD110308,2022-02-15,CUST00688,PROD0059,Sports,East,1,386.77,0.19,Fitness,313.28,203.63,109.65
ORD110309,2024-04-23,CUST00229,PROD0076,Sports,North,5,469.41,0.22,Fitness,1830.7,1189.96,640.74
ORD110310,2024-10-05,CUST00147,PROD0019,Grocery,East,4,173.46,0.16,Dairy,582.83,378.84,203.99
ORD110311,2022-01-10,CUST01322,PROD0020,Beauty,West,9,271.46,0.22,Skincare,1905.65,1238.67,666.98
ORD110312,2023-10-26,CUST01357,PROD0119,Electronics,West,2,295.83,0.23,Laptops,455.58,296.13,159.45
ORD110313,2023-07-27,CUST00332,PROD0073,Grocery,East,1,289.61,0.25,Snacks,217.21,141.19,76.02
ORD110314,2023-10-11,CUST00433,PROD0043,Clothing,South,2,218.77,0.27,Women,319.4,207.61,111.79
ORD110315,2024-07-01,CUST00399,PROD0058,Grocery,West,7,487.91,0.21,Dairy,2698.14,1753.79,944.35
ORD110316,2023-10-02,CUST00836,PROD0082,Sports,South,2,163.14,0.27,Fitness,238.18,154.82,83.36
ORD110317,2023-09-08,CUST01359,PROD0105,Toys,South,6,114.63,0.02,Puzzles,674.02,438.11,235.91
ORD110318,2023-11-29,CUST01233,PROD0111,Grocery,South,1,370.43,0.04,Dairy,355.61,231.15,124.46
ORD110319,2024-06-27,CUST01435,PROD0054,Electronics,East,4,459.55,0.12,Laptops,1617.62,1051.45,566.17
ORD110320,2022-06-27,CUST00587,PROD0082,Clothing,North,7,484.27,0.05,Kids,3220.4,2093.26,1127.14
ORD110321,2024-05-18,CUST00599,PROD0040,Sports,East,8,402.78,0.1,Apparel,2900.02,1885.01,1015.01
ORD110322,2024-10-26,CUST01295,PROD0100,Sports,West,8,194.68,0.27,Apparel,1136.93,739.0,397.93
ORD110323,2024-05-02,CUST01204,PROD0027,Clothing,West,5,408.13,0.04,Women,1959.02,1273.36,685.66
ORD110324,2022-11-03,CUST01439,PROD0013,Electronics,West,2,382.54,0.19,Laptops,619.71,402.81,216.9
