Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Year,Month,Day,Quarter,Is_Weekend,Profit_Margin,Recency,Frequency,Monetary,Avg_Order_Value,Total_Profit,Category_Clothing,Category_Electronics,Category_Furniture,Category_Grocery,Category_Sports,Category_Toys,Region_East,Region_North,Region_South,Region_West,Sub_Category_Apparel,Sub_Category_Beverages,Sub_Category_Chairs,Sub_Category_Dairy,Sub_Category_Educational,Sub_Category_Fitness,Sub_Category_Haircare,Sub_Category_Kids,Sub_Category_Laptops,Sub_Category_Makeup,Sub_Category_Men,Sub_Category_Mobiles,Sub_Category_Outdoor,Sub_Category_Outdoor Games,Sub_Category_Puzzles,Sub_Category_Skincare,Sub_Category_Snacks,Sub_Category_Sofas,Sub_Category_Tables,Sub_Category_Women,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday
ORD113007,2022-02-20,CUST00542,PROD0009,3,149.61,0.28,323.16,210.05,113.11,2022,2,20,1,1,0.35,25,15,12934.42,862.2946666666667,4527.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ORD113008,2024-09-14,CUST00225,PROD0069,4,114.05,0.18,374.08,243.15,130.93,2024,9,14,3,1,0.35,108,20,22168.32,1108.416,7758.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD113009,2022-09-17,CUST00261,PROD0068,1,149.11,0.28,107.36,69.78,37.58,2022,9,17,3,1,0.35,42,12,12473.970000000001,1039.4975000000002,4365.91,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD113010,2022-06-07,CUST01271,PROD0009,8,103.9,0.02,814.58,529.48,285.1,2022,6,7,2,0,0.35,153,14,17092.91,1220.922142857143,5982.51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD113011,2022-04-09,CUST01103,PROD0018,9,201.94,0.16,1526.67,992.34,534.33,2022,4,9,2,1,0.35,32,16,17891.56,1118.2225,6262.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD113012,2022-08-29,CUST00697,PROD0059,3,112.42,0.15,286.67,186.34,100.33,2022,8,29,3,0,0.35,150,9,13477.95,1497.5500000000002,4717.29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD113013,2022-07-21,CUST00811,PROD0043,6,201.07,0.13,1049.59,682.23,367.36,2022,7,21,3,0,0.35,293,13,11439.61,879.97,4003.86,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ORD113014,2023-09-26,CUST00473,PROD0080,4,13.21,0.3,36.99,24.04,12.95,2023,9,26,3,0,0.35,136,17,20121.61,1183.624117647059,7042.56,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ORD113015,2024-01-16,CUST00077,PROD0066,9,369.29,0.14,2858.3,1857.9,1000.4,2024,1,16,1,0,0.35,53,17,16212.58,953.6811764705882,5674.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ORD113016,2023-05-05,CUST00262,PROD0029,2,176.79,0.07,328.83,213.74,115.09,2023,5,5,2,0,0.35,110,16,14352.52,897.0325,5023.38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD113017,2023-08-02,CUST01026,PROD0048,3,147.33,0.19,358.01,232.71,125.3,2023,8,2,3,0,0.35,9,15,14409.45,960.63,5043.29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD113018,2023-06-11,CUST00017,PROD0051,1,430.16,0.07,400.05,260.03,140.02,2023,6,11,2,1,0.35,72,13,7987.2699999999995,614.4053846153846,2795.54,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD113019,2022-09-30,CUST00344,PROD0042,7,375.6,0.04,2524.03,1640.62,883.41,2022,9,30,3,0,0.35,33,14,18323.16,1308.797142857143,6413.12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD113020,2024-02-25,CUST01036,PROD0036,9,432.23,0.17,3228.76,2098.69,1130.07,2024,2,25,1,1,0.35,2,11,12423.81,1129.4372727272728,4348.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD113021,2023-03-29,CUST00940,PROD0076,1,437.08,0.22,340.92,221.6,119.32,2023,3,29,1,0,0.35,103,18,15999.16,888.8422222222222,5599.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD113022,2022-12-13,CUST00694,PROD0105,3,366.18,0.14,944.74,614.08,330.66,2022,12,13,4,0,0.35,126,12,10333.6,861.1333333333333,3616.76,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD113023,2024-03-26,CUST00846,PROD0045,7,33.49,0.1,210.99,137.14,73.85,2024,3,26,1,0,0.35,6,14,14874.6,1062.4714285714285,5206.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ORD113024,2023-02-18,CUST01031,PROD0101,3,52.34,0.05,149.17,96.96,52.21,2023,2,18,1,1,0.35,25,15,17949.92,1196.6613333333332,6282.469999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ORD113025,2023-03-07,CUST00246,PROD0098,3,41.3,0.24,94.16,61.2,32.96,2023,3,7,1,0,0.35,22,17,18288.63,1075.8017647058823,6401.04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD113026,2023-01-14,CUST00986,PROD0035,3,127.73,0.27,279.73,181.82,97.91,2023,1,14,1,1,0.35,24,16,16446.57,1027.910625,5756.3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD113027,2024-09-24,CUST01181,PROD0104,4,432.61,0.08,1592.0,1034.8,557.2,2024,9,24,3,0,0.35,84,20,17746.32,887.316,6211.21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD113028,2024-06-13,CUST00174,PROD0006,4,23.95,0.13,83.35,54.18,29.17,2024,6,13,2,0,0.35,6,16,10430.759999999998,651.9224999999999,3650.7599999999998,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD113029,2023-03-04,CUST00846,PROD0037,8,33.01,0.09,240.31,156.2,84.11,2023,3,4,1,1,0.35,6,14,14874.6,1062.4714285714285,5206.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD113030,2022-07-11,CUST00693,PROD0036,5,63.22,0.25,237.08,154.1,82.98,2022,7,11,3,0,0.35,204,8,7138.23,892.27875,2498.39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD113031,2022-02-10,CUST01009,PROD0084,3,291.28,0.28,629.16,408.95,220.21,2022,2,10,1,0,0.35,42,19,23673.170000000002,1245.9563157894738,8285.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ORD113032,2022-05-16,CUST00281,PROD0016,5,162.98,0.05,774.16,503.2,270.96,2022,5,16,2,0,0.35,25,9,9634.55,1070.5055555555555,3372.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ORD113033,2022-04-16,CUST01333,PROD0072,9,470.7,0.01,4193.94,2726.06,1467.88,2022,4,16,2,1,0.35,86,14,17537.54,1252.6814285714286,6138.13,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD113034,2023-06-03,CUST00990,PROD0108,6,71.98,0.03,418.92,272.3,146.62,2023,6,3,2,1,0.35,11,17,13712.28,806.604705882353,4799.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD113035,2024-03-24,CUST00237,PROD0022,4,403.27,0.09,1467.9,954.14,513.76,2024,3,24,1,1,0.35,226,8,9069.45,1133.68125,3174.3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD113036,2022-05-06,CUST00157,PROD0069,1,324.2,0.22,252.88,164.37,88.51,2022,5,6,2,0,0.35,38,14,19929.100000000002,1423.507142857143,6975.1900000000005,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD113037,2023-02-04,CUST01275,PROD0069,8,328.32,0.1,2363.9,1536.54,827.36,2023,2,4,1,1,0.35,165,14,10881.58,777.2557142857142,3808.54,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD113038,2022-03-20,CUST01023,PROD0118,5,179.13,0.3,626.95,407.52,219.43,2022,3,20,1,1,0.35,4,12,11987.67,998.9725,4195.68,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD113039,2023-01-24,CUST01245,PROD0063,9,7.24,0.03,63.21,41.09,22.12,2023,1,24,1,0,0.35,7,15,19310.12,1287.3413333333333,6758.52,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD113040,2022-03-15,CUST00338,PROD0109,7,186.43,0.2,1044.01,678.61,365.4,2022,3,15,1,0,0.35,37,13,15927.73,1225.21,5574.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ORD113041,2024-10-25,CUST01247,PROD0075,2,302.68,0.14,520.61,338.4,182.21,2024,10,25,4,0,0.35,67,15,10209.619999999999,680.6413333333333,3573.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD113042,2022-03-23,CUST01235,PROD0107,2,369.99,0.09,673.38,437.7,235.68,2022,3,23,1,0,0.35,208,16,16842.56,1052.66,5894.89,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ORD113043,2024-02-15,CUST00337,PROD0019,8,278.75,0.17,1850.9,1203.08,647.82,2024,2,15,1,0,0.35,15,13,10474.15,805.7038461538461,3665.96,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD113044,2024-09-17,CUST01158,PROD0103,5,490.63,0.07,2281.43,1482.93,798.5,2024,9,17,3,0,0.35,105,11,13044.56,1185.8690909090908,4565.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD113045,2022-10-05,CUST00771,PROD0081,5,295.34,0.18,1210.89,787.08,423.81,2022,10,5,4,0,0.35,34,12,15463.07,1288.5891666666666,5412.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD113046,2024-04-19,CUST00495,PROD0101,6,46.12,0.3,193.7,125.9,67.8,2024,4,19,2,0,0.35,131,14,9986.3,713.3071428571428,3495.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD113047,2022-08-12,CUST00547,PROD0102,7,428.23,0.09,2727.83,1773.09,954.74,2022,8,12,3,0,0.35,57,17,20668.97,1215.8217647058825,7234.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD113048,2024-12-27,CUST01207,PROD0018,4,328.13,0.11,1168.14,759.29,408.85,2024,12,27,4,0,0.35,4,15,12864.54,857.6360000000001,4502.59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD113049,2023-08-29,CUST00161,PROD0114,9,260.96,0.26,1737.99,1129.69,608.3,2023,8,29,3,0,0.35,80,11,11731.21,1066.4736363636364,4105.93,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD113050,2022-01-19,CUST00605,PROD0073,8,255.76,0.11,1821.01,1183.66,637.35,2022,1,19,1,0,0.35,6,9,13392.54,1488.0600000000002,4687.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORD113051,2023-10-02,CUST00387,PROD0114,6,346.69,0.27,1518.5,987.02,531.48,2023,10,2,4,0,0.35,51,16,16819.34,1051.20875,5886.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD113052,2022-04-07,CUST01221,PROD0115,1,474.67,0.21,374.99,243.74,131.25,2022,4,7,2,0,0.35,33,19,17314.77,911.3036842105263,6060.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD113053,2024-12-11,CUST00988,PROD0017,6,234.77,0.01,1394.53,906.44,488.09,2024,12,11,4,0,0.35,1,17,18672.41,1098.3770588235293,6535.349999999999,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD113054,2022-06-24,CUST01376,PROD0041,1,356.81,0.11,317.56,206.41,111.15,2022,6,24,2,0,0.35,29,14,20670.44,1476.4599999999998,7234.66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD113055,2022-12-14,CUST00234,PROD0033,5,232.27,0.12,1021.99,664.29,357.7,2022,12,14,4,0,0.35,4,22,21081.33,958.2422727272728,7378.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD113056,2022-01-01,CUST01433,PROD0084,6,142.64,0.07,795.93,517.35,278.58,2022,1,1,1,1,0.35,214,13,8970.63,690.0484615384614,3139.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ORD113057,2022-03-04,CUST01300,PROD0055,2,163.15,0.18,267.57,173.92,93.65,2022,3,4,1,0,0.35,75,12,10328.8,860.7333333333332,3615.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD113058,2022-08-14,CUST00711,PROD0082,3,298.05,0.01,885.21,575.39,309.82,2022,8,14,3,1,0.35,121,11,9027.37,820.6700000000001,3159.58,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ORD113059,2023-02-27,CUST00459,PROD0024,7,94.33,0.18,541.45,351.94,189.51,2023,2,27,1,0,0.35,92,13,14416.21,1108.9392307692308,5045.67,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD113060,2024-11-08,CUST01477,PROD0077,5,255.17,0.17,1058.96,688.32,370.64,2024,11,8,4,0,0.35,44,12,12629.54,1052.4616666666668,4420.34,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD113061,2022-01-31,CUST00413,PROD0040,9,348.23,0.21,2475.92,1609.35,866.57,2022,1,31,1,0,0.35,192,12,11510.94,959.245,4028.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ORD113062,2024-04-24,CUST01042,PROD0028,8,270.54,0.16,1818.03,1181.72,636.31,2024,4,24,2,0,0.35,173,15,19064.61,1270.974,6672.610000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ORD113063,2023-09-25,CUST00072,PROD0110,9,283.45,0.1,2295.94,1492.36,803.58,2023,9,25,3,0,0.35,25,20,26313.45,1315.6725000000001,9209.710000000001,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD113064,2022-01-24,CUST00378,PROD0067,6,110.2,0.29,469.45,305.14,164.31,2022,1,24,1,0,0.35,197,16,13095.17,818.448125,4583.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ORD113065,2024-04-16,CUST00682,PROD0100,2,330.54,0.04,634.64,412.52,222.12,2024,4,16,2,0,0.35,259,8,6168.81,771.10125,2159.08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD113066,2024-09-09,CUST00834,PROD0075,6,300.72,0.22,1407.37,914.79,492.58,2024,9,9,3,0,0.35,33,13,17035.85,1310.4499999999998,5962.57,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD113067,2022-06-10,CUST01379,PROD0039,5,269.05,0.06,1264.53,821.94,442.59,2022,6,10,2,0,0.35,7,12,15522.01,1293.5008333333333,5432.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD113068,2022-04-24,CUST00151,PROD0021,4,349.56,0.02,1370.28,890.68,479.6,2022,4,24,2,1,0.35,41,13,13036.13,1002.7792307692307,4562.64,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD113069,2023-05-19,CUST01285,PROD0037,9,351.99,0.23,2439.29,1585.54,853.75,2023,5,19,2,0,0.35,100,20,24634.01,1231.7005,8621.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD113070,2024-08-12,CUST01104,PROD0002,2,347.55,0.26,514.37,334.34,180.03,2024,8,12,3,0,0.35,75,17,17738.95,1043.4676470588236,6208.63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD113071,2022-12-23,CUST01130,PROD0006,3,74.59,0.04,214.82,139.63,75.19,2022,12,23,4,0,0.35,13,24,24661.67,1027.5695833333332,8631.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD113072,2022-06-18,CUST01427,PROD0052,4,296.55,0.16,996.41,647.67,348.74,2022,6,18,2,1,0.35,292,17,16358.460000000001,962.2623529411766,5725.4400000000005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ORD113073,2024-08-26,CUST00720,PROD0005,7,350.9,0.22,1915.91,1245.34,670.57,2024,8,26,3,0,0.35,64,12,12472.77,1039.3975,4365.4800000000005,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD113074,2022-08-30,CUST00130,PROD0047,1,306.14,0.11,272.46,177.1,95.36,2022,8,30,3,0,0.35,96,6,3609.19,601.5316666666666,1263.21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD113075,2022-05-19,CUST01195,PROD0043,9,255.65,0.13,2001.74,1301.13,700.61,2022,5,19,2,0,0.35,337,13,18652.32,1434.793846153846,6528.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD113076,2022-04-07,CUST00406,PROD0096,5,16.8,0.29,59.64,38.77,20.87,2022,4,7,2,0,0.35,47,19,20410.61,1074.2426315789473,7143.68,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD113077,2022-05-27,CUST01057,PROD0101,1,306.21,0.22,238.84,155.25,83.59,2022,5,27,2,0,0.35,28,12,15894.25,1324.5208333333333,5562.98,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD113078,2024-12-16,CUST00536,PROD0114,8,114.13,0.28,657.39,427.3,230.09,2024,12,16,4,0,0.35,14,14,9113.99,650.9992857142857,3189.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD113079,2024-12-01,CUST00197,PROD0040,3,414.67,0.13,1082.29,703.49,378.8,2024,12,1,4,1,0.35,30,13,12306.8,946.676923076923,4307.38,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD113080,2024-05-15,CUST00917,PROD0011,1,468.02,0.14,402.5,261.62,140.88,2024,5,15,2,0,0.35,30,17,16208.8,953.4588235294117,5673.09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD113081,2023-06-27,CUST01070,PROD0081,7,420.07,0.29,2087.75,1357.04,730.71,2023,6,27,2,0,0.35,15,15,23315.33,1554.3553333333334,8160.37,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ORD113082,2023-11-23,CUST00274,PROD0014,4,89.4,0.13,311.11,202.22,108.89,2023,11,23,4,0,0.35,126,7,7631.29,1090.1842857142858,2670.97,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD113083,2024-10-22,CUST00133,PROD0002,5,410.14,0.12,1804.62,1173.0,631.62,2024,10,22,4,0,0.35,70,12,15781.5,1315.125,5523.52,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD113084,2024-06-22,CUST00264,PROD0039,2,93.37,0.21,147.52,95.89,51.63,2024,6,22,2,1,0.35,69,12,9953.34,829.445,3483.66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD113085,2023-12-31,CUST00367,PROD0063,4,152.59,0.01,604.26,392.77,211.49,2023,12,31,4,1,0.35,67,24,29119.2,1213.3,10191.7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD113086,2022-11-27,CUST00825,PROD0063,5,414.97,0.13,1805.12,1173.33,631.79,2022,11,27,4,1,0.35,55,8,10445.35,1305.66875,3655.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD113087,2023-09-09,CUST00005,PROD0119,4,76.9,0.28,221.47,143.96,77.51,2023,9,9,3,1,0.35,74,10,7634.95,763.495,2672.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ORD113088,2023-02-08,CUST00269,PROD0018,3,97.98,0.27,214.58,139.48,75.1,2023,2,8,1,0,0.35,19,14,15527.880000000001,1109.1342857142859,5434.75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ORD113089,2023-05-23,CUST00851,PROD0097,5,423.32,0.2,1693.28,1100.63,592.65,2023,5,23,2,0,0.35,133,15,15237.74,1015.8493333333333,5333.2300000000005,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD113090,2024-11-04,CUST00733,PROD0094,2,493.64,0.13,858.93,558.3,300.63,2024,11,4,4,0,0.35,12,16,16645.1,1040.31875,5825.79,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD113091,2022-08-14,CUST01445,PROD0079,1,319.75,0.15,271.79,176.66,95.13,2022,8,14,3,1,0.35,31,12,12254.1,1021.1750000000001,4288.93,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ORD113092,2024-09-10,CUST01370,PROD0093,7,310.59,0.08,2000.2,1300.13,700.07,2024,9,10,3,0,0.35,33,17,23766.27,1398.0158823529412,8318.19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
